date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:59:22	494/494	---M-Z	200	added ('OK')	text/javascript	etag:%221ee-4e389fce91100-gzip%22	http://orteil.dashnet.org/cookieclicker/v10466/ajax.js	orteil.dashnet.org/cookieclicker/v10466/ajax.js	(from http://orteil.dashnet.org/cookieclicker/v10466/)
20:59:23	30156/30156	---M-Z	200	added ('OK')	text/javascript	etag:%2275cc-4e75b21907c80-gzip%22	http://orteil.dashnet.org/cookieclicker/v10466/DungeonGen.js	orteil.dashnet.org/cookieclicker/v10466/DungeonGen.js	(from http://orteil.dashnet.org/cookieclicker/v10466/)
20:59:24	41873/41873	---M-Z	200	added ('OK')	text/javascript	etag:%22a391-4e7703a481ac0-gzip%22	http://orteil.dashnet.org/cookieclicker/v10466/dungeons.js?v=1.5044	orteil.dashnet.org/cookieclicker/v10466/dungeons4765.js	(from http://orteil.dashnet.org/cookieclicker/v10466/)
20:59:26	307330/307330	---MCZ	200	added ('OK')	text/javascript	etag:%224b082-5275744d4fb80-gzip%22	http://orteil.dashnet.org/cookieclicker/v10466/main.js?v=1.792	orteil.dashnet.org/cookieclicker/v10466/main1d5e.js	(from http://orteil.dashnet.org/cookieclicker/v10466/)
20:59:27	28790/28790	---M--	200	added ('OK')	image/jpeg	etag:%22744a-4eead35127e80%22	http://orteil.dashnet.org/cookieclicker/v10466/img/aqworldsbanner.jpg	orteil.dashnet.org/cookieclicker/v10466/img/aqworldsbanner.jpg	(from http://orteil.dashnet.org/cookieclicker/v10466/)
20:59:27	50322/50322	---M--	200	added ('OK')	image/jpeg	etag:%22d3c4-500886411e580%22	http://orteil.dashnet.org/cookieclicker/beta/img/darkNoise.jpg	orteil.dashnet.org/cookieclicker/beta/img/darkNoise.jpg	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:28	7407/7407	---M--	200	added ('OK')	image/jpeg	etag:%22214d-5008be4b3dc40%22	http://orteil.dashnet.org/cookieclicker/beta/img/darkNoiseTopBar.jpg	orteil.dashnet.org/cookieclicker/beta/img/darkNoiseTopBar.jpg	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:29	10070/10070	---M--	200	added ('OK')	image/png	etag:%222f94-5237f34128140%22	http://orteil.dashnet.org/cookieclicker/beta/img/shadedBorders.png	orteil.dashnet.org/cookieclicker/beta/img/shadedBorders.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:30	3689/3689	---M--	200	added ('OK')	image/png	etag:%221518-522cef2764d80%22	http://orteil.dashnet.org/cookieclicker/beta/img/spinnyBig.png	orteil.dashnet.org/cookieclicker/beta/img/spinnyBig.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:31	1316/1316	---M--	200	added ('OK')	image/png	etag:%22afc-522cef31e2640%22	http://orteil.dashnet.org/cookieclicker/beta/img/spinnySmall.png	orteil.dashnet.org/cookieclicker/beta/img/spinnySmall.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:32	11600/11600	---M--	200	added ('OK')	image/gif	etag:%222d50-5e27ce7d6f640%22	http://orteil.dashnet.org/cookieclicker/beta/img/tinyglobe.gif	orteil.dashnet.org/cookieclicker/beta/img/tinyglobe.gif	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:33	157/157	---M--	200	added ('OK')	image/png	etag:%22231-4eea01d9f4d80%22	http://orteil.dashnet.org/cookieclicker/beta/img/blackGradient.png	orteil.dashnet.org/cookieclicker/beta/img/blackGradient.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:34	1968/1968	---M--	200	added ('OK')	image/png	etag:%22d9b-5243d6acd55c0%22	http://orteil.dashnet.org/cookieclicker/beta/img/shadedBordersSoft.png	orteil.dashnet.org/cookieclicker/beta/img/shadedBordersSoft.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:35	143/143	---M--	200	added ('OK')	image/png	etag:%223ea-51e42a2a5c140%22	http://orteil.dashnet.org/cookieclicker/beta/img/frameBorder.png	orteil.dashnet.org/cookieclicker/beta/img/frameBorder.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:36	259/259	---M--	200	added ('OK')	image/png	etag:%22118-4eea02df43600%22	http://orteil.dashnet.org/cookieclicker/beta/img/money.png	orteil.dashnet.org/cookieclicker/beta/img/money.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:37	244/244	---M--	200	added ('OK')	image/png	etag:%2245d-51605823963c0%22	http://orteil.dashnet.org/cookieclicker/beta/img/heavenlyMoney.png	orteil.dashnet.org/cookieclicker/beta/img/heavenlyMoney.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:38	228/228	---M--	200	added ('OK')	image/png	etag:%2244a-5512e14270400%22	http://orteil.dashnet.org/cookieclicker/beta/img/sugarLump.png	orteil.dashnet.org/cookieclicker/beta/img/sugarLump.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:39	95/95	---M--	200	added ('OK')	image/png	etag:%225f-4eea026531600%22	http://orteil.dashnet.org/cookieclicker/beta/img/empty.png	orteil.dashnet.org/cookieclicker/beta/img/empty.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:40	95956/95956	---M--	200	added ('OK')	image/png	etag:%22176d4-4eea02b17ca00%22	http://orteil.dashnet.org/cookieclicker/beta/img/imperfectCookie.png	orteil.dashnet.org/cookieclicker/beta/img/imperfectCookie.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:41	2248/2248	---M--	200	added ('OK')	image/png	etag:%228c8-522682a77f100%22	http://orteil.dashnet.org/cookieclicker/beta/img/cursor.png	orteil.dashnet.org/cookieclicker/beta/img/cursor.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:42	14752/14752	---M--	200	added ('OK')	image/png	etag:%2239a0-4eea03539c880%22	http://orteil.dashnet.org/cookieclicker/beta/img/smallCookies.png	orteil.dashnet.org/cookieclicker/beta/img/smallCookies.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:43	5981/5981	---M--	200	added ('OK')	image/png	etag:%221c26-51e57528529c0%22	http://orteil.dashnet.org/cookieclicker/beta/img/panelVertical.png?v=2	orteil.dashnet.org/cookieclicker/beta/img/panelVertical5e1f.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:44	139/139	---M--	200	added ('OK')	image/png	etag:%223f4-521922d452000%22	http://orteil.dashnet.org/cookieclicker/beta/img/panelGradientTop.png	orteil.dashnet.org/cookieclicker/beta/img/panelGradientTop.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:45	137/137	---M--	200	added ('OK')	image/png	etag:%223ec-521922e94d180%22	http://orteil.dashnet.org/cookieclicker/beta/img/panelGradientBottom.png	orteil.dashnet.org/cookieclicker/beta/img/panelGradientBottom.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:46	5733/5733	---M--	200	added ('OK')	image/png	etag:%221a3e-51e5751ce0ec0%22	http://orteil.dashnet.org/cookieclicker/beta/img/panelHorizontal.png?v=2	orteil.dashnet.org/cookieclicker/beta/img/panelHorizontal5e1f.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:47	132/132	---M--	200	added ('OK')	image/png	etag:%223eb-521922fa77a00%22	http://orteil.dashnet.org/cookieclicker/beta/img/panelGradientLeft.png	orteil.dashnet.org/cookieclicker/beta/img/panelGradientLeft.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:48	129/129	---M--	200	added ('OK')	image/png	etag:%223eb-52192307d1980%22	http://orteil.dashnet.org/cookieclicker/beta/img/panelGradientRight.png	orteil.dashnet.org/cookieclicker/beta/img/panelGradientRight.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:49	21629/21629	---M--	200	added ('OK')	image/png	etag:%22c4b5-51e5ec460f180%22	http://orteil.dashnet.org/cookieclicker/beta/img/panelMenu3.png	orteil.dashnet.org/cookieclicker/beta/img/panelMenu3.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:50	2281/2281	---M--	200	added ('OK')	image/gif	etag:%22905-5de421e78e300%22	http://orteil.dashnet.org/cookieclicker/beta/img/pointGlow.gif	orteil.dashnet.org/cookieclicker/beta/img/pointGlow.gif	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:51	20629/20629	---M--	200	added ('OK')	image/png	etag:%2253e8-526b700a160c0%22	http://orteil.dashnet.org/cookieclicker/beta/img/roundedPanelBGS.png	orteil.dashnet.org/cookieclicker/beta/img/roundedPanelBGS.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:52	1384/1384	---M--	200	added ('OK')	image/png	etag:%228dc-526b748743800%22	http://orteil.dashnet.org/cookieclicker/beta/img/bracketPanelLeftS.png	orteil.dashnet.org/cookieclicker/beta/img/bracketPanelLeftS.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:53	1473/1473	---M--	200	added ('OK')	image/png	etag:%22924-526b74a00f280%22	http://orteil.dashnet.org/cookieclicker/beta/img/bracketPanelRightS.png	orteil.dashnet.org/cookieclicker/beta/img/bracketPanelRightS.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:54	1326/1326	---M--	200	added ('OK')	image/jpeg	etag:%22994-527574113adc0%22	http://orteil.dashnet.org/cookieclicker/beta/img/prestigeBar.jpg	orteil.dashnet.org/cookieclicker/beta/img/prestigeBar.jpg	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:55	164/164	---M--	200	added ('OK')	image/png	etag:%223ce-5275747df2e40%22	http://orteil.dashnet.org/cookieclicker/beta/img/prestigeBarCap.png	orteil.dashnet.org/cookieclicker/beta/img/prestigeBarCap.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:56	12898/12898	---M--	200	added ('OK')	image/jpeg	etag:%2232de-4eeae0ba62280%22	http://orteil.dashnet.org/cookieclicker/beta/img/mapBG.jpg	orteil.dashnet.org/cookieclicker/beta/img/mapBG.jpg	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:57	94/94	---M--	200	added ('OK')	image/png	etag:%225e-4eea02b17ca00%22	http://orteil.dashnet.org/cookieclicker/beta/img/infoBG.png	orteil.dashnet.org/cookieclicker/beta/img/infoBG.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:58	276/276	---M--	200	added ('OK')	image/png	etag:%22114-4eea02b17ca00%22	http://orteil.dashnet.org/cookieclicker/beta/img/infoBGfade.png	orteil.dashnet.org/cookieclicker/beta/img/infoBGfade.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
20:59:59	106/106	---M--	200	added ('OK')	image/png	etag:%223cb-5009ca663a680%22	http://orteil.dashnet.org/cookieclicker/beta/img/blackGradientSmallTop.png	orteil.dashnet.org/cookieclicker/beta/img/blackGradientSmallTop.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:00	17783/17783	---M--	200	added ('OK')	image/png	etag:%224e32-530cf98a70740%22	http://orteil.dashnet.org/cookieclicker/beta/img/upgradeFrame.png?v=2	orteil.dashnet.org/cookieclicker/beta/img/upgradeFrame5e1f.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:01	148/148	---M--	200	added ('OK')	image/png	etag:%223ee-52216bc47cbc0%22	http://orteil.dashnet.org/cookieclicker/beta/img/upgradeSelector.png	orteil.dashnet.org/cookieclicker/beta/img/upgradeSelector.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:02	10121/10121	---M--	200	added ('OK')	image/png	etag:%222d32-5222d3f371340%22	http://orteil.dashnet.org/cookieclicker/beta/img/pieFill.png	orteil.dashnet.org/cookieclicker/beta/img/pieFill.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:03	11048/11048	---M--	200	added ('OK')	image/png	etag:%2238c5-513e77bcda0c0%22	http://orteil.dashnet.org/cookieclicker/beta/img/ascendSlot.png	orteil.dashnet.org/cookieclicker/beta/img/ascendSlot.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:04	4253/4253	---M--	200	added ('OK')	image/gif	etag:%22109d-52ae0c5cadac0%22	http://orteil.dashnet.org/cookieclicker/beta/img/linkPulse.gif	orteil.dashnet.org/cookieclicker/beta/img/linkPulse.gif	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:05	17730/17730	---M--	200	added ('OK')	image/jpeg	etag:%22481e-4eeae0ba62280%22	http://orteil.dashnet.org/cookieclicker/beta/img/storeTile.jpg	orteil.dashnet.org/cookieclicker/beta/img/storeTile.jpg	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:06	820/820	---M--	200	added ('OK')	image/png	etag:%227de-5512e66776740%22	http://orteil.dashnet.org/cookieclicker/beta/img/levelUp.png	orteil.dashnet.org/cookieclicker/beta/img/levelUp.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:07	3938/3938	---M--	200	added ('OK')	image/png	etag:%221003-4eea0270a3100%22	http://orteil.dashnet.org/cookieclicker/beta/img/goldCookie.png	orteil.dashnet.org/cookieclicker/beta/img/goldCookie.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:08	11894/11894	---M--	200	added ('OK')	image/jpeg	etag:%223e0a-521fa45d9de40%22	http://orteil.dashnet.org/cookieclicker/beta/img/sparkles.jpg	orteil.dashnet.org/cookieclicker/beta/img/sparkles.jpg	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:09	2032/2032	---M--	200	added ('OK')	image/png	etag:%22b9d-526bbc73da8c0%22	http://orteil.dashnet.org/cookieclicker/beta/img/featherLeft.png	orteil.dashnet.org/cookieclicker/beta/img/featherLeft.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:10	2022/2022	---M--	200	added ('OK')	image/png	etag:%22bb8-526bbc8410f00%22	http://orteil.dashnet.org/cookieclicker/beta/img/featherRight.png	orteil.dashnet.org/cookieclicker/beta/img/featherRight.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:11	20305/20305	---M--	200	added ('OK')	image/png	etag:%22569a-52751d650b140%22	http://orteil.dashnet.org/cookieclicker/beta/img/ascendBox.png	orteil.dashnet.org/cookieclicker/beta/img/ascendBox.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:12	9995/9995	---M--	200	added ('OK')	image/png	etag:%222ba8-52751d997ed00%22	http://orteil.dashnet.org/cookieclicker/beta/img/ascendInfo.png	orteil.dashnet.org/cookieclicker/beta/img/ascendInfo.png	(from http://orteil.dashnet.org/cookieclicker/beta/style.css?v=9)
21:00:13	1576/1576	---M--	200	added ('OK')	image/png	etag:%226d2-4ee9f4ee9d280%22	http://orteil.dashnet.org/cookieclicker/v10466/img/darkNoise.png	orteil.dashnet.org/cookieclicker/v10466/img/darkNoise.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:14	157/157	---M--	200	added ('OK')	image/png	etag:%22231-4ee9f470ba980%22	http://orteil.dashnet.org/cookieclicker/v10466/img/blackGradient.png	orteil.dashnet.org/cookieclicker/v10466/img/blackGradient.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:15	259/259	---M--	200	added ('OK')	image/png	etag:%22118-4ee9f57609200%22	http://orteil.dashnet.org/cookieclicker/v10466/img/money.png	orteil.dashnet.org/cookieclicker/v10466/img/money.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:16	95/95	---M--	200	added ('OK')	image/png	etag:%225f-4ee9f4fbf7200%22	http://orteil.dashnet.org/cookieclicker/v10466/img/empty.png	orteil.dashnet.org/cookieclicker/v10466/img/empty.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:17	95956/95956	---M--	200	added ('OK')	image/png	etag:%22176d4-4ee9f54842600%22	http://orteil.dashnet.org/cookieclicker/v10466/img/imperfectCookie.png	orteil.dashnet.org/cookieclicker/v10466/img/imperfectCookie.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:18	333/333	---M--	200	added ('OK')	image/png	etag:%2214f-4ee9f4ee9d280%22	http://orteil.dashnet.org/cookieclicker/v10466/img/cursor.png	orteil.dashnet.org/cookieclicker/v10466/img/cursor.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:19	14752/14752	---M--	200	added ('OK')	image/png	etag:%2239a0-4ee9f5ea62480%22	http://orteil.dashnet.org/cookieclicker/v10466/img/smallCookies.png	orteil.dashnet.org/cookieclicker/v10466/img/smallCookies.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:20	7050/7050	---M--	200	added ('OK')	image/png	etag:%221e49-4ee9f59675e80%22	http://orteil.dashnet.org/cookieclicker/v10466/img/panelVertical.png	orteil.dashnet.org/cookieclicker/v10466/img/panelVertical.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:21	6684/6684	---M--	200	added ('OK')	image/png	etag:%221bd1-4ee9f59675e80%22	http://orteil.dashnet.org/cookieclicker/v10466/img/panelHorizontal.png	orteil.dashnet.org/cookieclicker/v10466/img/panelHorizontal.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:22	13022/13022	---M--	200	added ('OK')	image/jpeg	etag:%2232de-4eead35127e80%22	http://orteil.dashnet.org/cookieclicker/v10466/img/mapBG.jpg	orteil.dashnet.org/cookieclicker/v10466/img/mapBG.jpg	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:23	49522/49522	---M--	200	added ('OK')	image/png	etag:%22c172-4ee9f4b37c700%22	http://orteil.dashnet.org/cookieclicker/v10466/img/control.png	orteil.dashnet.org/cookieclicker/v10466/img/control.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:24	12956/12956	---M--	200	added ('OK')	image/png	etag:%22329c-4ee9f4f826900%22	http://orteil.dashnet.org/cookieclicker/v10466/img/dungeonOverlay.png	orteil.dashnet.org/cookieclicker/v10466/img/dungeonOverlay.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:25	3480/3480	---M--	200	added ('OK')	image/png	etag:%22d98-4ee9f4fa0ed80%22	http://orteil.dashnet.org/cookieclicker/v10466/img/dungeonTiles.png	orteil.dashnet.org/cookieclicker/v10466/img/dungeonTiles.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:26	4451/4451	---M--	200	added ('OK')	image/png	etag:%221163-4ee9f4f63e480%22	http://orteil.dashnet.org/cookieclicker/v10466/img/dungeonIcons.png	orteil.dashnet.org/cookieclicker/v10466/img/dungeonIcons.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:27	781/781	---M--	200	added ('OK')	image/png	etag:%2230d-4ee9f50b39600%22	http://orteil.dashnet.org/cookieclicker/v10466/img/hpBar.png	orteil.dashnet.org/cookieclicker/v10466/img/hpBar.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:28	778/778	---M--	200	added ('OK')	image/png	etag:%2230a-4ee9f50b39600%22	http://orteil.dashnet.org/cookieclicker/v10466/img/hpmBar.png	orteil.dashnet.org/cookieclicker/v10466/img/hpmBar.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:29	94/94	---M--	200	added ('OK')	image/png	etag:%225e-4ee9f54842600%22	http://orteil.dashnet.org/cookieclicker/v10466/img/infoBG.png	orteil.dashnet.org/cookieclicker/v10466/img/infoBG.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:30	276/276	---M--	200	added ('OK')	image/png	etag:%22114-4ee9f54842600%22	http://orteil.dashnet.org/cookieclicker/v10466/img/infoBGfade.png	orteil.dashnet.org/cookieclicker/v10466/img/infoBGfade.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:31	802/802	---M--	200	added ('OK')	image/png	etag:%22370-4ee9f5f01b200%22	http://orteil.dashnet.org/cookieclicker/v10466/img/upgradeFrame.png	orteil.dashnet.org/cookieclicker/v10466/img/upgradeFrame.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:32	41077/41077	---M--	200	added ('OK')	image/png	etag:%22a44b-4f972a3b552c0%22	http://orteil.dashnet.org/cookieclicker/v10466/img/icons.png?v=12	orteil.dashnet.org/cookieclicker/v10466/img/iconse5bf.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:33	17730/17730	---M--	200	added ('OK')	image/jpeg	etag:%22481e-4eead35127e80%22	http://orteil.dashnet.org/cookieclicker/v10466/img/storeTile.jpg	orteil.dashnet.org/cookieclicker/v10466/img/storeTile.jpg	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:34	3938/3938	---M--	200	added ('OK')	image/png	etag:%221003-4ee9f50768d00%22	http://orteil.dashnet.org/cookieclicker/v10466/img/goldCookie.png	orteil.dashnet.org/cookieclicker/v10466/img/goldCookie.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:35	1455/1455	---M--	200	added ('OK')	image/png	etag:%22902-4f204e6a1d880%22	http://orteil.dashnet.org/cookieclicker/v10466/img/timerBars.png	orteil.dashnet.org/cookieclicker/v10466/img/timerBars.png	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
21:00:36	7592/7592	---M--	200	added ('OK')	image/jpeg	etag:%221e3d-4eead35127e80%22	http://orteil.dashnet.org/cookieclicker/v10466/img/buttonTile.jpg	orteil.dashnet.org/cookieclicker/v10466/img/buttonTile.jpg	(from http://orteil.dashnet.org/cookieclicker/v10466/style.css?v=1.77)
